id,owner,repo,number,title,user,user_id,state,created_at,closed_at,merged_at,is_closed,is_merged,time_to_close_hours,time_to_close_days,body_length,commits,changed_files,additions,deletions,code_churn,review_iterations,total_comments,reviewer_workload_hours,repo_url,html_url,dataset
3252382809,skhunDC,Annual_Raise,20,Revert last merge,,,closed,2025-07-22T11:59:08Z,2025-07-22T11:59:17Z,2025-07-22T11:59:17Z,True,True,0.0025,0.0001041666666666,178,,,,,,0,0,,https://api.github.com/repos/skhunDC/Annual_Raise,https://github.com/skhunDC/Annual_Raise/pull/20,Agent
3252653965,tottene,ms-finances,5,Revert migrations for transactions,,,closed,2025-07-22T13:14:33Z,2025-07-22T13:23:22Z,2025-07-22T13:23:22Z,True,True,0.146944444444444,0.0061226851851851,324,2.0,0.0,0.0,0.0,0.0,0,0,,https://api.github.com/repos/tottene/ms-finances,https://github.com/tottene/ms-finances/pull/5,Agent
3253986221,mrnosilrub,Scrap-Yard-Sites,366,Revert demos page layout,,,closed,2025-07-22T20:25:08Z,2025-07-22T20:25:50Z,2025-07-22T20:25:50Z,True,True,0.0116666666666666,0.0004861111111111,197,1.0,1.0,5.0,5.0,10.0,0,0,,https://api.github.com/repos/mrnosilrub/Scrap-Yard-Sites,https://github.com/mrnosilrub/Scrap-Yard-Sites/pull/366,Agent
3254027143,razoraze123,COMPTA,111,Revert timeout handling change,,,closed,2025-07-22T20:43:14Z,2025-07-22T20:43:27Z,2025-07-22T20:43:27Z,True,True,0.0036111111111111,0.0001504629629629,227,,,,,,0,0,,https://api.github.com/repos/razoraze123/COMPTA,https://github.com/razoraze123/COMPTA/pull/111,Agent
3254305205,mrnosilrub,Scrap-Yard-Sites,372,Revert mobile padding tweaks,,,closed,2025-07-22T23:01:10Z,2025-07-22T23:01:21Z,2025-07-22T23:01:21Z,True,True,0.0030555555555555,0.0001273148148148,198,1.0,1.0,4.0,4.0,8.0,0,0,,https://api.github.com/repos/mrnosilrub/Scrap-Yard-Sites,https://github.com/mrnosilrub/Scrap-Yard-Sites/pull/372,Agent
3254546086,theoramos1,Catequese,27,Revert repository to pre-localization state,,,closed,2025-07-23T01:40:50Z,2025-07-23T01:41:06Z,2025-07-23T01:41:06Z,True,True,0.0044444444444444,0.0001851851851851,226,1.0,68.0,218.0,574.0,792.0,0,0,,https://api.github.com/repos/theoramos1/Catequese,https://github.com/theoramos1/Catequese/pull/27,Agent
3255155662,BikerViking,keystone-site,336,Revert to stable revision 6e369e3,,,closed,2025-07-23T07:04:17Z,2025-07-23T07:46:57Z,2025-07-23T07:46:57Z,True,True,0.711111111111111,0.0296296296296296,272,1.0,4.0,141.0,1.0,142.0,0,1,,https://api.github.com/repos/BikerViking/keystone-site,https://github.com/BikerViking/keystone-site/pull/336,Agent
3256080422,Razzleberrytt,hippie-scientist-site,264,Revert 6 commits,,,closed,2025-07-23T11:56:23Z,2025-07-23T11:56:41Z,2025-07-23T11:56:41Z,True,True,0.005,0.0002083333333333,172,1.0,29.0,6725.0,8825.0,15550.0,0,0,,https://api.github.com/repos/Razzleberrytt/hippie-scientist-site,https://github.com/Razzleberrytt/hippie-scientist-site/pull/264,Agent
3256265035,AlAlNi,resume_alalni,28,Revert to change-page-transition-to-scrolling,,,closed,2025-07-23T12:48:34Z,2025-07-23T12:52:15Z,2025-07-23T12:52:15Z,True,True,0.0613888888888888,0.0025578703703703,267,1.0,3.0,45.0,96.0,141.0,0,0,,https://api.github.com/repos/AlAlNi/resume_alalni,https://github.com/AlAlNi/resume_alalni/pull/28,Agent
3256462349,Razzleberrytt,hippie-scientist-site,267,Revert last commit,,,closed,2025-07-23T13:43:36Z,2025-07-24T17:04:05Z,2025-07-24T17:04:05Z,True,True,27.3413888888888,1.13922453703703,168,2.0,0.0,0.0,0.0,0.0,0,0,,https://api.github.com/repos/Razzleberrytt/hippie-scientist-site,https://github.com/Razzleberrytt/hippie-scientist-site/pull/267,Agent
3256663816,Razzleberrytt,hippie-scientist-site,270,Revert previous changelog update,,,closed,2025-07-23T14:41:39Z,2025-07-23T14:42:19Z,2025-07-23T14:42:19Z,True,True,0.0111111111111111,0.0004629629629629,180,1.0,24.0,384.0,1510.0,1894.0,0,0,,https://api.github.com/repos/Razzleberrytt/hippie-scientist-site,https://github.com/Razzleberrytt/hippie-scientist-site/pull/270,Agent
3256689740,Razzleberrytt,hippie-scientist-site,271,Revert revert commit,,,closed,2025-07-23T14:48:53Z,2025-07-23T14:49:04Z,2025-07-23T14:49:04Z,True,True,0.0030555555555555,0.0001273148148148,203,1.0,24.0,1510.0,384.0,1894.0,0,0,,https://api.github.com/repos/Razzleberrytt/hippie-scientist-site,https://github.com/Razzleberrytt/hippie-scientist-site/pull/271,Agent
3256783217,fraven01,NOESIS,925,Revert review status changes,,,closed,2025-07-23T15:16:42Z,2025-07-23T15:16:55Z,2025-07-23T15:16:55Z,True,True,0.0036111111111111,0.0001504629629629,313,1.0,3.0,33.0,74.0,107.0,0,0,,https://api.github.com/repos/fraven01/NOESIS,https://github.com/fraven01/NOESIS/pull/925,Agent
3256852928,szyrek,Codex2,70,Revert to Planck-based engine,,,closed,2025-07-23T15:35:15Z,2025-07-23T15:35:39Z,2025-07-23T15:35:39Z,True,True,0.0066666666666666,0.0002777777777777,313,1.0,32.0,220.0,218.0,438.0,0,0,,https://api.github.com/repos/szyrek/Codex2,https://github.com/szyrek/Codex2/pull/70,Agent
3257550780,rxtxr,oh-boid,25,Revert blur merge and reintroduce boid blur,,,closed,2025-07-23T20:01:35Z,2025-07-23T20:01:43Z,2025-07-23T20:01:43Z,True,True,0.0022222222222222,9.25925925925926e-05,308,1.0,3.0,14.0,41.0,55.0,0,0,,https://api.github.com/repos/rxtxr/oh-boid,https://github.com/rxtxr/oh-boid/pull/25,Agent
3257687556,carmelo0511,ici-ca-pousse,36,Revert to commit d0df49c,,,closed,2025-07-23T20:53:47Z,2025-07-23T20:54:00Z,2025-07-23T20:54:00Z,True,True,0.0036111111111111,0.0001504629629629,173,1.0,5.0,185.0,508.0,693.0,0,1,,https://api.github.com/repos/carmelo0511/ici-ca-pousse,https://github.com/carmelo0511/ici-ca-pousse/pull/36,Agent
3257873141,szyrek,Codex2,108,Revert physics engine to Planck.js,,,closed,2025-07-23T22:20:31Z,2025-07-23T22:21:33Z,2025-07-23T22:21:33Z,True,True,0.0172222222222222,0.0007175925925925,321,2.0,24.0,179.0,282.0,461.0,0,0,,https://api.github.com/repos/szyrek/Codex2,https://github.com/szyrek/Codex2/pull/108,Agent
3258150549,skhunDC,EAreviews,120,Revert to state before performance refactor,,,closed,2025-07-24T01:23:53Z,2025-07-24T01:24:26Z,2025-07-24T01:24:26Z,True,True,0.0091666666666666,0.0003819444444444,231,1.0,2.0,1076.0,135.0,1211.0,0,0,,https://api.github.com/repos/skhunDC/EAreviews,https://github.com/skhunDC/EAreviews/pull/120,Agent
3258378982,Praesmeodymium,Fantasy-Map-Generator,25,Revert to commit 20,,,closed,2025-07-24T03:41:07Z,2025-07-24T03:41:27Z,2025-07-24T03:41:27Z,True,True,0.0055555555555555,0.0002314814814814,162,1.0,8.0,16.0,138.0,154.0,0,0,,https://api.github.com/repos/Praesmeodymium/Fantasy-Map-Generator,https://github.com/Praesmeodymium/Fantasy-Map-Generator/pull/25,Agent
3258529541,jaredzimmerman,PlayThing,16,Revert album art sizing changes,,,closed,2025-07-24T05:21:21Z,2025-07-24T05:21:30Z,2025-07-24T05:21:30Z,True,True,0.0025,0.0001041666666666,296,1.0,5.0,28.0,15.0,43.0,0,1,,https://api.github.com/repos/jaredzimmerman/PlayThing,https://github.com/jaredzimmerman/PlayThing/pull/16,Agent
3258655012,BikerViking,keystone-site,339,Revert to pre-Playwright stable build,,,closed,2025-07-24T06:12:56Z,2025-07-24T06:13:11Z,2025-07-24T06:13:11Z,True,True,0.0041666666666666,0.0001736111111111,327,1.0,24.0,3756.0,3367.0,7123.0,0,1,,https://api.github.com/repos/BikerViking/keystone-site,https://github.com/BikerViking/keystone-site/pull/339,Agent
3259206639,CyborgsDream,tron,55,Revert to pre-mannequin snapshot,,,closed,2025-07-24T09:33:54Z,2025-07-24T09:38:02Z,2025-07-24T09:38:02Z,True,True,0.0688888888888888,0.0028703703703703,297,1.0,11.0,0.0,781.0,781.0,0,0,,https://api.github.com/repos/CyborgsDream/tron,https://github.com/CyborgsDream/tron/pull/55,Agent
3259553085,TonPlaygramBot,TonPlaygramWebApp,2575,Revert stats visibility,,,closed,2025-07-24T11:28:45Z,2025-07-24T11:28:59Z,2025-07-24T11:28:59Z,True,True,0.0038888888888888,0.000162037037037,206,1.0,1.0,12.0,11.0,23.0,0,0,,https://api.github.com/repos/TonPlaygramBot/TonPlaygramWebApp,https://github.com/TonPlaygramBot/TonPlaygramWebApp/pull/2575,Agent
3260194483,Razzleberrytt,hippie-scientist-site,279,Revert last 4 commits,,,closed,2025-07-24T14:52:47Z,2025-07-24T14:57:15Z,2025-07-24T14:57:15Z,True,True,0.0744444444444444,0.0031018518518518,361,1.0,11.0,2946.0,5073.0,8019.0,0,0,,https://api.github.com/repos/Razzleberrytt/hippie-scientist-site,https://github.com/Razzleberrytt/hippie-scientist-site/pull/279,Agent
3260456294,Razzleberrytt,hippie-scientist-site,283,Revert latest commit,,,closed,2025-07-24T16:16:05Z,2025-07-24T16:16:54Z,2025-07-24T16:16:54Z,True,True,0.0136111111111111,0.0005671296296296,168,1.0,12.0,2946.0,5075.0,8021.0,0,0,,https://api.github.com/repos/Razzleberrytt/hippie-scientist-site,https://github.com/Razzleberrytt/hippie-scientist-site/pull/283,Agent
3260473592,Razzleberrytt,hippie-scientist-site,284,Revert recent revert commit,,,closed,2025-07-24T16:21:29Z,2025-07-24T16:21:41Z,2025-07-24T16:21:41Z,True,True,0.0033333333333333,0.0001388888888888,185,1.0,12.0,5074.0,2945.0,8019.0,0,0,,https://api.github.com/repos/Razzleberrytt/hippie-scientist-site,https://github.com/Razzleberrytt/hippie-scientist-site/pull/284,Agent
3260625234,Razzleberrytt,hippie-scientist-site,285,Revert the previous reapplication of herb page updates,,,closed,2025-07-24T17:15:34Z,2025-07-24T17:15:49Z,2025-07-24T17:15:49Z,True,True,0.0041666666666666,0.0001736111111111,186,1.0,12.0,2946.0,5075.0,8021.0,0,0,,https://api.github.com/repos/Razzleberrytt/hippie-scientist-site,https://github.com/Razzleberrytt/hippie-scientist-site/pull/285,Agent
3260659029,Razzleberrytt,hippie-scientist-site,286,Revert last commit,,,open,2025-07-24T17:27:50Z,,,False,False,,,177,1.0,12.0,5074.0,2945.0,8019.0,0,0,,https://api.github.com/repos/Razzleberrytt/hippie-scientist-site,https://github.com/Razzleberrytt/hippie-scientist-site/pull/286,Agent
3260750030,MaciejAnielski,Notes_App,79,Revert repository to commit bce68bb,,,closed,2025-07-24T18:00:40Z,2025-07-24T18:00:52Z,2025-07-24T18:00:52Z,True,True,0.0033333333333333,0.0001388888888888,261,1.0,3.0,1.0,153.0,154.0,0,0,,https://api.github.com/repos/MaciejAnielski/Notes_App,https://github.com/MaciejAnielski/Notes_App/pull/79,Agent
3260816582,MaciejAnielski,Notes_App,81,Revert recent merge,,,closed,2025-07-24T18:25:32Z,2025-07-24T18:25:45Z,2025-07-24T18:25:45Z,True,True,0.0036111111111111,0.0001504629629629,197,1.0,1.0,2.0,257.0,259.0,0,0,,https://api.github.com/repos/MaciejAnielski/Notes_App,https://github.com/MaciejAnielski/Notes_App/pull/81,Agent
3260846086,Razzleberrytt,hippie-scientist-site,288,Revert latest changes,,,closed,2025-07-24T18:36:40Z,2025-07-24T18:38:51Z,2025-07-24T18:38:51Z,True,True,0.0363888888888888,0.0015162037037037,139,1.0,12.0,2946.0,5075.0,8021.0,0,0,,https://api.github.com/repos/Razzleberrytt/hippie-scientist-site,https://github.com/Razzleberrytt/hippie-scientist-site/pull/288,Agent
3260897195,AustinJR6,WWJD-v1.5,23,Revert cloud functions to Gen1,,,closed,2025-07-24T18:53:34Z,2025-07-24T18:53:41Z,2025-07-24T18:53:41Z,True,True,0.0019444444444444,8.10185185185185e-05,369,,,,,,0,0,,https://api.github.com/repos/AustinJR6/WWJD-v1.5,https://github.com/AustinJR6/WWJD-v1.5/pull/23,Agent
3260994713,skhunDC,PulseHub,21,Revert dashboard layout merge,,,closed,2025-07-24T19:26:32Z,2025-07-24T19:26:39Z,2025-07-24T19:26:39Z,True,True,0.0019444444444444,8.10185185185185e-05,213,1.0,2.0,289.0,151.0,440.0,0,0,,https://api.github.com/repos/skhunDC/PulseHub,https://github.com/skhunDC/PulseHub/pull/21,Agent
3261128452,Razzleberrytt,hippie-scientist-site,290,Revert recent changes,,,closed,2025-07-24T20:17:33Z,2025-07-24T20:23:18Z,2025-07-24T20:23:18Z,True,True,0.0958333333333333,0.0039930555555555,139,1.0,12.0,2946.0,5075.0,8021.0,0,0,,https://api.github.com/repos/Razzleberrytt/hippie-scientist-site,https://github.com/Razzleberrytt/hippie-scientist-site/pull/290,Agent
3261235188,Kaushal1011,python_parallel_boilerplate,2,Revert Poetry packaging and add requirements.txt,,,closed,2025-07-24T20:58:29Z,2025-07-24T20:59:22Z,2025-07-24T20:59:22Z,True,True,0.0147222222222222,0.0006134259259259,307,1.0,2.0,7.0,2.0,9.0,0,0,,https://api.github.com/repos/Kaushal1011/python_parallel_boilerplate,https://github.com/Kaushal1011/python_parallel_boilerplate/pull/2,Agent
3261801492,Omoluabi1003,Ariyo-AI,339,Revert to commit with start button,,,closed,2025-07-25T02:43:07Z,2025-07-25T02:43:30Z,2025-07-25T02:43:30Z,True,True,0.0063888888888888,0.0002662037037037,216,1.0,4.0,31.0,75.0,106.0,0,1,,https://api.github.com/repos/Omoluabi1003/Ariyo-AI,https://github.com/Omoluabi1003/Ariyo-AI/pull/339,Agent
3262209463,XtraWyze,local-modular-ai-assistant,109,Revert LLM/TTS selectors from settings tab,,,closed,2025-07-25T06:59:12Z,2025-07-25T07:00:25Z,2025-07-25T07:00:25Z,True,True,0.0202777777777777,0.0008449074074074,284,,,,,,0,0,,https://api.github.com/repos/XtraWyze/local-modular-ai-assistant,https://github.com/XtraWyze/local-modular-ai-assistant/pull/109,Agent
3262821344,skhunDC,PulseHub,23,Revert layout update,,,closed,2025-07-25T10:53:29Z,2025-07-25T10:53:40Z,2025-07-25T10:53:40Z,True,True,0.0030555555555555,0.0001273148148148,191,1.0,1.0,11.0,86.0,97.0,0,0,,https://api.github.com/repos/skhunDC/PulseHub,https://github.com/skhunDC/PulseHub/pull/23,Agent
3262857213,Razzleberrytt,hippie-scientist-site,312,Revert layout update,,,closed,2025-07-25T11:07:32Z,2025-07-25T11:10:27Z,2025-07-25T11:10:27Z,True,True,0.0486111111111111,0.0020254629629629,170,1.0,6.0,25.0,129.0,154.0,0,0,,https://api.github.com/repos/Razzleberrytt/hippie-scientist-site,https://github.com/Razzleberrytt/hippie-scientist-site/pull/312,Agent
3263015658,mattleouf,mes-premiers-mots,37,Revert last commit,,,closed,2025-07-25T12:13:21Z,2025-07-25T12:13:39Z,2025-07-25T12:13:39Z,True,True,0.005,0.0002083333333333,154,1.0,1.0,18.0,50.0,68.0,0,0,,https://api.github.com/repos/mattleouf/mes-premiers-mots,https://github.com/mattleouf/mes-premiers-mots/pull/37,Agent
3263035862,theoramos1,Catequese,87,Rollback to commit e14e159,,,closed,2025-07-25T12:20:39Z,2025-07-25T12:20:49Z,2025-07-25T12:20:49Z,True,True,0.0027777777777777,0.0001157407407407,344,1.0,2.0,0.0,10.0,10.0,0,0,,https://api.github.com/repos/theoramos1/Catequese,https://github.com/theoramos1/Catequese/pull/87,Agent
3263257052,HAImanifesto,web,10,Revert seo change,,,closed,2025-07-25T13:33:53Z,2025-07-25T13:34:22Z,2025-07-25T13:34:22Z,True,True,0.0080555555555555,0.0003356481481481,311,1.0,1.0,5.0,1.0,6.0,0,0,,https://api.github.com/repos/HAImanifesto/web,https://github.com/HAImanifesto/web/pull/10,Agent
3263582028,Razzleberrytt,hippie-scientist-site,315,Revert layout update,,,closed,2025-07-25T15:19:35Z,2025-07-25T15:19:44Z,2025-07-25T15:19:44Z,True,True,0.0025,0.0001041666666666,167,1.0,10.0,46.0,140.0,186.0,0,0,,https://api.github.com/repos/Razzleberrytt/hippie-scientist-site,https://github.com/Razzleberrytt/hippie-scientist-site/pull/315,Agent
3263584084,BONJOUR2025,bot,84,Rollback to old admin interface,,,closed,2025-07-25T15:20:22Z,2025-07-25T15:20:43Z,2025-07-25T15:20:43Z,True,True,0.0058333333333333,0.0002430555555555,167,,,,,,0,0,,https://api.github.com/repos/BONJOUR2025/bot,https://github.com/BONJOUR2025/bot/pull/84,Agent
3264035520,CyborgsDream,dev,26,Revert merge that broke script,,,closed,2025-07-25T18:23:05Z,2025-07-25T18:28:21Z,2025-07-25T18:28:21Z,True,True,0.0877777777777777,0.0036574074074074,207,1.0,1.0,4.0,51.0,55.0,0,0,,https://api.github.com/repos/CyborgsDream/dev,https://github.com/CyborgsDream/dev/pull/26,Agent
3264296970,leonardo-matteucci,leonardomatteucci.github.io,346,Revert header underline changes,,,closed,2025-07-25T20:22:23Z,2025-07-25T20:22:29Z,2025-07-25T20:22:29Z,True,True,0.0016666666666666,6.94444444444444e-05,210,1.0,1.0,0.0,4.0,4.0,0,0,,https://api.github.com/repos/leonardo-matteucci/leonardomatteucci.github.io,https://github.com/leonardo-matteucci/leonardomatteucci.github.io/pull/346,Agent
3264467265,leonardo-matteucci,leonardomatteucci.github.io,365,Revert header/footer size reduction,,,closed,2025-07-25T21:48:59Z,2025-07-25T21:49:35Z,2025-07-25T21:49:35Z,True,True,0.01,0.0004166666666666,177,1.0,1.0,15.0,15.0,30.0,0,0,,https://api.github.com/repos/leonardo-matteucci/leonardomatteucci.github.io,https://github.com/leonardo-matteucci/leonardomatteucci.github.io/pull/365,Agent
3264958616,BrandeisPatrick,batlock,28,Revert PR #27 merge,,,closed,2025-07-26T03:16:42Z,2025-07-26T03:16:53Z,2025-07-26T03:16:53Z,True,True,0.0030555555555555,0.0001273148148148,183,,,,,,0,0,,https://api.github.com/repos/BrandeisPatrick/batlock,https://github.com/BrandeisPatrick/batlock/pull/28,Agent
3264998281,ayersdecker,paxetica,3,Revert previous homepage update,,,closed,2025-07-26T03:34:35Z,2025-07-26T03:34:49Z,2025-07-26T03:34:49Z,True,True,0.0038888888888888,0.000162037037037,182,,,,,,0,0,,https://api.github.com/repos/ayersdecker/paxetica,https://github.com/ayersdecker/paxetica/pull/3,Agent
3265079134,XtraWyze,local-modular-ai-assistant,136,Revert repository to earlier state,,,closed,2025-07-26T04:19:28Z,2025-07-26T04:20:12Z,2025-07-26T04:20:12Z,True,True,0.0122222222222222,0.0005092592592592,280,,,,,,0,0,,https://api.github.com/repos/XtraWyze/local-modular-ai-assistant,https://github.com/XtraWyze/local-modular-ai-assistant/pull/136,Agent
3265082234,maxjenius,AgGridPCFTemplate,149,Revert to stable date picker,,,closed,2025-07-26T04:22:56Z,2025-07-26T04:23:59Z,2025-07-26T04:23:59Z,True,True,0.0175,0.0007291666666666,231,,,,,,0,0,,https://api.github.com/repos/maxjenius/AgGridPCFTemplate,https://github.com/maxjenius/AgGridPCFTemplate/pull/149,Agent
3265226014,mwigen,wedding_website,17,Revert sticky hero banner changes,,,closed,2025-07-26T06:42:20Z,2025-07-26T06:42:44Z,2025-07-26T06:42:44Z,True,True,0.0066666666666666,0.0002777777777777,199,1.0,2.0,4.0,49.0,53.0,0,0,,https://api.github.com/repos/mwigen/wedding_website,https://github.com/mwigen/wedding_website/pull/17,Agent
3265751276,leonardo-matteucci,leonardomatteucci.github.io,405,Revert custom header spacing variable,,,closed,2025-07-26T14:34:21Z,2025-07-26T14:34:28Z,2025-07-26T14:34:28Z,True,True,0.0019444444444444,8.10185185185185e-05,168,1.0,2.0,6.0,18.0,24.0,0,0,,https://api.github.com/repos/leonardo-matteucci/leonardomatteucci.github.io,https://github.com/leonardo-matteucci/leonardomatteucci.github.io/pull/405,Agent
3266129821,meirhorwitz,trendingtechdaily,28,Remove Hebrew pages and revert navbar,,,closed,2025-07-26T21:12:46Z,2025-07-26T21:12:56Z,2025-07-26T21:12:56Z,True,True,0.0027777777777777,0.0001157407407407,299,1.0,12.0,34.0,887.0,921.0,0,0,,https://api.github.com/repos/meirhorwitz/trendingtechdaily,https://github.com/meirhorwitz/trendingtechdaily/pull/28,Agent
3266161074,HAImanifesto,web,45,Revert SCSS file changes,,,closed,2025-07-26T21:44:00Z,2025-07-26T21:44:21Z,2025-07-26T21:44:21Z,True,True,0.0058333333333333,0.0002430555555555,248,1.0,5.0,21.0,22.0,43.0,0,0,,https://api.github.com/repos/HAImanifesto/web,https://github.com/HAImanifesto/web/pull/45,Agent
3266499681,XtraWyze,local-modular-ai-assistant,178,Revert repository to earlier state,,,closed,2025-07-27T03:21:46Z,2025-07-27T03:28:15Z,2025-07-27T03:28:15Z,True,True,0.108055555555555,0.0045023148148148,216,,,,,,0,0,,https://api.github.com/repos/XtraWyze/local-modular-ai-assistant,https://github.com/XtraWyze/local-modular-ai-assistant/pull/178,Agent
3266511801,XtraWyze,local-modular-ai-assistant,180,Revert repository state,,,closed,2025-07-27T03:39:17Z,2025-07-27T03:39:28Z,2025-07-27T03:39:28Z,True,True,0.0030555555555555,0.0001273148148148,202,,,,,,0,0,,https://api.github.com/repos/XtraWyze/local-modular-ai-assistant,https://github.com/XtraWyze/local-modular-ai-assistant/pull/180,Agent
3266522708,cbellingham,bellingham-platform,135,Revert post-agreement changes,,,closed,2025-07-27T03:55:50Z,2025-07-27T03:56:08Z,2025-07-27T03:56:08Z,True,True,0.005,0.0002083333333333,273,1.0,17.0,29.0,159.0,188.0,0,0,,https://api.github.com/repos/cbellingham/bellingham-platform,https://github.com/cbellingham/bellingham-platform/pull/135,Agent
3266833206,TOlchawa,yapp,255,Revert Redis format detection update,,,open,2025-07-27T07:35:29Z,,,False,False,,,252,1.0,2.0,14.0,47.0,61.0,0,0,,https://api.github.com/repos/TOlchawa/yapp,https://github.com/TOlchawa/yapp/pull/255,Agent
3266961261,rocket-meals,rocket-meals,596,Revert latest Leaflet frontend change,,,closed,2025-07-27T10:14:18Z,2025-07-27T10:14:29Z,2025-07-27T10:14:29Z,True,True,0.0030555555555555,0.0001273148148148,226,1.0,3.0,9.0,12.0,21.0,0,0,,https://api.github.com/repos/rocket-meals/rocket-meals,https://github.com/rocket-meals/rocket-meals/pull/596,Agent
3266989174,d0pe1,G.A.M.M.A.-Warfare-Fix-Rewrite,63,Revert WALO-10 fast travel replacement,,,closed,2025-07-27T10:52:26Z,2025-07-27T10:53:10Z,2025-07-27T10:53:10Z,True,True,0.0122222222222222,0.0005092592592592,253,,,,,,0,0,,https://api.github.com/repos/d0pe1/G.A.M.M.A.-Warfare-Fix-Rewrite,https://github.com/d0pe1/G.A.M.M.A.-Warfare-Fix-Rewrite/pull/63,Agent
3267253707,ivailo-iliev,web-ball-game,159,Revert updates to fruits.js,,,closed,2025-07-27T16:47:04Z,2025-07-27T16:47:15Z,2025-07-27T16:47:15Z,True,True,0.0030555555555555,0.0001273148148148,203,1.0,1.0,31.0,31.0,62.0,0,0,,https://api.github.com/repos/ivailo-iliev/web-ball-game,https://github.com/ivailo-iliev/web-ball-game/pull/159,Agent
3267390667,siva-sudhan,innovation_portal,68,Revert frequency tracker and GPIO config tasks,,,closed,2025-07-27T19:45:50Z,2025-07-27T19:46:04Z,2025-07-27T19:46:04Z,True,True,0.0038888888888888,0.000162037037037,254,1.0,6.0,0.0,155.0,155.0,0,0,,https://api.github.com/repos/siva-sudhan/innovation_portal,https://github.com/siva-sudhan/innovation_portal/pull/68,Agent
3268849502,baz-scm,awesome-reviewers,92,Revert AI-vs-Humans page,,,closed,2025-07-28T08:53:28Z,2025-07-28T08:53:36Z,2025-07-28T08:53:36Z,True,True,0.0022222222222222,9.25925925925926e-05,1009,1.0,5.0,0.0,368.0,368.0,1,0,0.0138888888888888,https://api.github.com/repos/baz-scm/awesome-reviewers,https://github.com/baz-scm/awesome-reviewers/pull/92,Agent
3269899062,starman011,portfolio,115,Revert navigation pill changes,,,closed,2025-07-28T13:22:37Z,2025-07-28T13:22:48Z,2025-07-28T13:22:48Z,True,True,0.0030555555555555,0.0001273148148148,223,1.0,1.0,9.0,8.0,17.0,0,0,,https://api.github.com/repos/starman011/portfolio,https://github.com/starman011/portfolio/pull/115,Agent
3269973564,aa-io,site,6,Temporarily revert navigation tabs,,,closed,2025-07-28T13:41:32Z,,,True,False,,,423,3.0,7.0,104.0,22.0,126.0,0,1,,https://api.github.com/repos/aa-io/site,https://github.com/aa-io/site/pull/6,Agent
3270003497,karellopez,Mem_React_MVPA,13,Revert heatmap function to prior version,,,closed,2025-07-28T13:49:56Z,2025-07-28T13:51:16Z,2025-07-28T13:51:16Z,True,True,0.0222222222222222,0.0009259259259259,268,1.0,1.0,26.0,72.0,98.0,0,0,,https://api.github.com/repos/karellopez/Mem_React_MVPA,https://github.com/karellopez/Mem_React_MVPA/pull/13,Agent
3270086287,Shaakaar,LEESMAATJE_7,105,Revert login route changes,,,closed,2025-07-28T14:12:25Z,,,True,False,,,203,,,,,,0,0,,https://api.github.com/repos/Shaakaar/LEESMAATJE_7,https://github.com/Shaakaar/LEESMAATJE_7/pull/105,Agent
3270401733,starman011,portfolio,125,Revert latest merged features,,,closed,2025-07-28T15:37:50Z,2025-07-28T15:38:44Z,2025-07-28T15:38:44Z,True,True,0.015,0.000625,219,1.0,4.0,0.0,145.0,145.0,0,0,,https://api.github.com/repos/starman011/portfolio,https://github.com/starman011/portfolio/pull/125,Agent
3270556466,maxjenius,AgGridPCFTemplate,157,Rollback sources to previous release,,,closed,2025-07-28T16:21:06Z,2025-07-28T16:21:28Z,2025-07-28T16:21:28Z,True,True,0.0061111111111111,0.0002546296296296,211,,,,,,0,0,,https://api.github.com/repos/maxjenius/AgGridPCFTemplate,https://github.com/maxjenius/AgGridPCFTemplate/pull/157,Agent
3270720007,Shaakaar,LEESMAATJE_7,110,Revert merge to restore fonts,,,closed,2025-07-28T17:14:21Z,2025-07-28T17:14:29Z,2025-07-28T17:14:29Z,True,True,0.0022222222222222,9.25925925925926e-05,382,,,,,,0,0,,https://api.github.com/repos/Shaakaar/LEESMAATJE_7,https://github.com/Shaakaar/LEESMAATJE_7/pull/110,Agent
3271138018,cwolfbr,libra-credito-landing-page-22,293,Revert to commit 9af3c64,,,closed,2025-07-28T19:44:08Z,2025-07-28T19:44:19Z,2025-07-28T19:44:19Z,True,True,0.0030555555555555,0.0001273148148148,161,1.0,2.0,2.0,3.0,5.0,0,1,,https://api.github.com/repos/cwolfbr/libra-credito-landing-page-22,https://github.com/cwolfbr/libra-credito-landing-page-22/pull/293,Agent
3271358987,maxjenius,AgGridPCFTemplate,160,Fix canvas import by reverting to React 17,,,closed,2025-07-28T21:28:00Z,2025-07-29T02:51:15Z,2025-07-29T02:51:15Z,True,True,5.3875,0.224479166666666,250,,,,,,0,0,,https://api.github.com/repos/maxjenius/AgGridPCFTemplate,https://github.com/maxjenius/AgGridPCFTemplate/pull/160,Agent
3271526597,MarketingLimited,ubuntu-kde,73,Revert to commit ca3ac14,,,closed,2025-07-28T23:31:18Z,2025-07-28T23:31:38Z,2025-07-28T23:31:38Z,True,True,0.0055555555555555,0.0002314814814814,167,1.0,5.0,14.0,60.0,74.0,0,0,,https://api.github.com/repos/MarketingLimited/ubuntu-kde,https://github.com/MarketingLimited/ubuntu-kde/pull/73,Agent
